uuid,timestamp_utc,endpoint_name,request_url,http_status,model_field,response_json_path,headers_path,sha256,elapsed_ms,notes
TEMPORAL_20251025T200000Z_6996,20251025T200035Z,TEMPORAL,grok-4,flamebearer-20250924-ceremonial,/Users/vaquez/sonoma_investigation/raw/TEMPORAL_20251025T200000Z_6996.post,/Users/vaquez/sonoma_investigation/raw/TEMPORAL_20251025T200000Z_6996_headers.txt,/Users/vaquez/sonoma_investigation/raw/TEMPORAL_20251025T200000Z_6996_body.json,d6f163cbb28fab3c5d8a03046c64c1d9a92402f43bed3c89f9192c040dceb672,00-22c0977db8c7f3add6e07914f356a12e-f71e4ec1002c65af-01,"window=16"
TEMPORAL_20251025T210001Z_23924,20251025T210009Z,TEMPORAL,grok-4,flamebearer-20250924-ceremonial,/Users/vaquez/sonoma_investigation/raw/TEMPORAL_20251025T210001Z_23924.post,/Users/vaquez/sonoma_investigation/raw/TEMPORAL_20251025T210001Z_23924_headers.txt,/Users/vaquez/sonoma_investigation/raw/TEMPORAL_20251025T210001Z_23924_body.json,54bde277fa273716bc16eb0d3b7f621c5137c3742b14ae20efa041dfeaa90efa,00-c733a3b06f95e845cbf27ff87cf5f778-add17c19002df598-01,"window=17"
TEMPORAL_20251025T213000Z_14838,20251025T213135Z,TEMPORAL,grok-4,flamebearer-20250924-ceremonial,/Users/vaquez/sonoma_investigation/raw/TEMPORAL_20251025T213000Z_14838.post,/Users/vaquez/sonoma_investigation/raw/TEMPORAL_20251025T213000Z_14838_headers.txt,/Users/vaquez/sonoma_investigation/raw/TEMPORAL_20251025T213000Z_14838_body.json,db2264b9764f79f1150400108d3c4a8811af69423a3f565461d399b7ec1c52c1,00-c96dbd1f67e43c3d66006962d2853833-ed966e05002eea14-01,"window=17"
TEMPORAL_20251025T220000Z_11096,20251025T220011Z,TEMPORAL,grok-4,flamebearer-20250924-ceremonial,/Users/vaquez/sonoma_investigation/raw/TEMPORAL_20251025T220000Z_11096.post,/Users/vaquez/sonoma_investigation/raw/TEMPORAL_20251025T220000Z_11096_headers.txt,/Users/vaquez/sonoma_investigation/raw/TEMPORAL_20251025T220000Z_11096_body.json,d008c63aedd5e3d05ccb132d01f6df2cef460e24e42a8d4f482da3b338e1e88b,00-74ec7515a0cb55644b7fd25a005cf888-4918fd3b0036cb7e-01,"window=18"
TEMPORAL_20251025T223000Z_21669,20251025T223009Z,TEMPORAL,grok-4,flamebearer-20250924-ceremonial,/Users/vaquez/sonoma_investigation/raw/TEMPORAL_20251025T223000Z_21669.post,/Users/vaquez/sonoma_investigation/raw/TEMPORAL_20251025T223000Z_21669_headers.txt,/Users/vaquez/sonoma_investigation/raw/TEMPORAL_20251025T223000Z_21669_body.json,c1df234078d403ef2d8209be2f0b98abe9a39b5ad085d6b75a8850ecb716d5cc,00-e610735e6ba050b522c2fd1877f2f226-68fc1eaf00306726-01,"window=18"
TEMPORAL_20251025T230000Z_11514,20251025T230018Z,TEMPORAL,grok-4,flamebearer-20250924-ceremonial,/Users/vaquez/sonoma_investigation/raw/TEMPORAL_20251025T230000Z_11514.post,/Users/vaquez/sonoma_investigation/raw/TEMPORAL_20251025T230000Z_11514_headers.txt,/Users/vaquez/sonoma_investigation/raw/TEMPORAL_20251025T230000Z_11514_body.json,e234e9ed2aff09a9a0c73e051b56a459c07fe1627313bcc4b8138be073a26afc,00-7bef3ce7941a216f216ccfac12323e51-81ae331800319a80-01,"window=19"
TEMPORAL_20251025T233000Z_1126,20251025T233121Z,TEMPORAL,grok-4,flamebearer-20250924-ceremonial,/Users/vaquez/sonoma_investigation/raw/TEMPORAL_20251025T233000Z_1126.post,/Users/vaquez/sonoma_investigation/raw/TEMPORAL_20251025T233000Z_1126_headers.txt,/Users/vaquez/sonoma_investigation/raw/TEMPORAL_20251025T233000Z_1126_body.json,dab5f59484f597b21c315eac9be0b181ebf00dab9adef8f4c0c772102e332699,00-dc8dce0d90853484f9db14fdd896f441-422ab3790032a486-01,"window=19"
TEMPORAL_20251026T000000Z_9270,20251026T001629Z,TEMPORAL,grok-4,flamebearer-20250924-ceremonial,/Users/vaquez/sonoma_investigation/raw/TEMPORAL_20251026T000000Z_9270.post,/Users/vaquez/sonoma_investigation/raw/TEMPORAL_20251026T000000Z_9270_headers.txt,/Users/vaquez/sonoma_investigation/raw/TEMPORAL_20251026T000000Z_9270_body.json,,,"window=20"
TEMPORAL_20251026T043000Z_23831,20251026T043009Z,TEMPORAL,grok-4,flamebearer-20250924-ceremonial,/Users/vaquez/sonoma_investigation/raw/TEMPORAL_20251026T043000Z_23831.post,/Users/vaquez/sonoma_investigation/raw/TEMPORAL_20251026T043000Z_23831_headers.txt,/Users/vaquez/sonoma_investigation/raw/TEMPORAL_20251026T043000Z_23831_body.json,be4e8d314b7cf3e2e6d503e21f703407ed0d7ba92a307ae4ae25caea205e43f5,00-3ae2406654083235bbd6c8b6c98f993c-e4a3d27c003b5070-01,"window=00"
TEMPORAL_20251026T050000Z_24385,20251026T050110Z,TEMPORAL,grok-4,flamebearer-20250924-ceremonial,/Users/vaquez/sonoma_investigation/raw/TEMPORAL_20251026T050000Z_24385.post,/Users/vaquez/sonoma_investigation/raw/TEMPORAL_20251026T050000Z_24385_headers.txt,/Users/vaquez/sonoma_investigation/raw/TEMPORAL_20251026T050000Z_24385_body.json,1f4da2e738057f4b253be420d06ec280a74f9b708e2a4fe37476587f0ffd015a,00-d4a8e0fbf644af2b6f9289fcd61ea97b-929862f800449581-01,"window=01"
TEMPORAL_20251026T053000Z_21903,20251026T053040Z,TEMPORAL,grok-4,flamebearer-20250924-ceremonial,/Users/vaquez/sonoma_investigation/raw/TEMPORAL_20251026T053000Z_21903.post,/Users/vaquez/sonoma_investigation/raw/TEMPORAL_20251026T053000Z_21903_headers.txt,/Users/vaquez/sonoma_investigation/raw/TEMPORAL_20251026T053000Z_21903_body.json,cad2f87e914a06b39d7b32b9022d831affaa47e8cfd475e143e7b9418c2d1a29,00-a298091ba3f314a533c8f370bfce3bcb-8b823234003c7214-01,"window=01"
TEMPORAL_20251026T060000Z_13648,20251026T060033Z,TEMPORAL,grok-4,flamebearer-20250924-ceremonial,/Users/vaquez/sonoma_investigation/raw/TEMPORAL_20251026T060000Z_13648.post,/Users/vaquez/sonoma_investigation/raw/TEMPORAL_20251026T060000Z_13648_headers.txt,/Users/vaquez/sonoma_investigation/raw/TEMPORAL_20251026T060000Z_13648_body.json,ee8e520e3e480378d1f5551b5ea3b691b1944b524c12b7cc8284b6fbaa2106fc,00-6a9f2d0ff2328bc0981a91b48668819a-3f487f37003d8b2d-01,"window=02"
TEMPORAL_20251026T063000Z_21971,20251026T063011Z,TEMPORAL,grok-4,flamebearer-20250924-ceremonial,/Users/vaquez/sonoma_investigation/raw/TEMPORAL_20251026T063000Z_21971.post,/Users/vaquez/sonoma_investigation/raw/TEMPORAL_20251026T063000Z_21971_headers.txt,/Users/vaquez/sonoma_investigation/raw/TEMPORAL_20251026T063000Z_21971_body.json,269c592732731c808c2e0feafcccce14163d67e6b1ba3ff2dd0b015a1d25894d,00-72ae4ef595702703a9fef635244caef6-48731ca80047d86a-01,"window=02"
TEMPORAL_20251026T070000Z_30775,20251026T070018Z,TEMPORAL,grok-4,flamebearer-20250924-ceremonial,/Users/vaquez/sonoma_investigation/raw/TEMPORAL_20251026T070000Z_30775.post,/Users/vaquez/sonoma_investigation/raw/TEMPORAL_20251026T070000Z_30775_headers.txt,/Users/vaquez/sonoma_investigation/raw/TEMPORAL_20251026T070000Z_30775_body.json,5d8ef60cea936db08f141ef31ae21af0283f639bba61be89ddb8d416a770828d,00-f6b58bdd075fb29226b5a712710d0a50-b5b55ae100485d7f-01,"window=03"
TEMPORAL_20251026T073000Z_6037,20251026T073026Z,TEMPORAL,grok-4,flamebearer-20250924-ceremonial,/Users/vaquez/sonoma_investigation/raw/TEMPORAL_20251026T073000Z_6037.post,/Users/vaquez/sonoma_investigation/raw/TEMPORAL_20251026T073000Z_6037_headers.txt,/Users/vaquez/sonoma_investigation/raw/TEMPORAL_20251026T073000Z_6037_body.json,468753910b94292d0c2cc6e3cc9e8734ced08d4fe6e0d290385082b987c08bbb,00-6084f09abf2f5db842834c94ba819665-7284b3f3004083bf-01,"window=03"
TEMPORAL_20251026T080000Z_21587,20251026T080012Z,TEMPORAL,grok-4,flamebearer-20250924-ceremonial,/Users/vaquez/sonoma_investigation/raw/TEMPORAL_20251026T080000Z_21587.post,/Users/vaquez/sonoma_investigation/raw/TEMPORAL_20251026T080000Z_21587_headers.txt,/Users/vaquez/sonoma_investigation/raw/TEMPORAL_20251026T080000Z_21587_body.json,698a364b421e4975e3bf99311b895a938f1e971764960d45caa1c0cdc425d9a6,00-1d1a7bb25723398cad3a59b80fa3d47d-ba44c3b800411256-01,"window=04"
TEMPORAL_20251026T083000Z_12851,20251026T083014Z,TEMPORAL,grok-4,flamebearer-20250924-ceremonial,/Users/vaquez/sonoma_investigation/raw/TEMPORAL_20251026T083000Z_12851.post,/Users/vaquez/sonoma_investigation/raw/TEMPORAL_20251026T083000Z_12851_headers.txt,/Users/vaquez/sonoma_investigation/raw/TEMPORAL_20251026T083000Z_12851_body.json,fa88b7c571c7cf66557d82c9579f530105d0973ff9e4f33938a54c5cfd4999c9,00-5eb315bbbcfe92387856e403250695ed-2620b3660041c2dc-01,"window=04"
TEMPORAL_20251026T090001Z_1416,20251026T090040Z,TEMPORAL,grok-4,flamebearer-20250924-ceremonial,/Users/vaquez/sonoma_investigation/raw/TEMPORAL_20251026T090001Z_1416.post,/Users/vaquez/sonoma_investigation/raw/TEMPORAL_20251026T090001Z_1416_headers.txt,/Users/vaquez/sonoma_investigation/raw/TEMPORAL_20251026T090001Z_1416_body.json,f5111c89587ccc20f4e1bd08611dc622be60b369eda5e24ea834c24d7d547e2f,00-017b857b142389051effbda5b86d6ef9-7284b3f300430820-01,"window=05"
TEMPORAL_20251026T093000Z_2993,20251026T093012Z,TEMPORAL,grok-4,flamebearer-20250924-ceremonial,/Users/vaquez/sonoma_investigation/raw/TEMPORAL_20251026T093000Z_2993.post,/Users/vaquez/sonoma_investigation/raw/TEMPORAL_20251026T093000Z_2993_headers.txt,/Users/vaquez/sonoma_investigation/raw/TEMPORAL_20251026T093000Z_2993_body.json,240a86cdaa12853b0697817c4545b05cc363d107266ec7a70ca8c50d952970c4,00-130bc3557c4a83fb6cae86c15a18f2b9-40dee87d004ddd77-01,"window=05"
TEMPORAL_20251026T100001Z_23459,20251026T100018Z,TEMPORAL,grok-4,flamebearer-20250924-ceremonial,/Users/vaquez/sonoma_investigation/raw/TEMPORAL_20251026T100001Z_23459.post,/Users/vaquez/sonoma_investigation/raw/TEMPORAL_20251026T100001Z_23459_headers.txt,/Users/vaquez/sonoma_investigation/raw/TEMPORAL_20251026T100001Z_23459_body.json,18b58fdddf2e57332300aee4664de174a6b32b1791b9d9a99c7d813ca64ad69f,00-de9434d8d9f66f7dc8f358a04ed69abb-9aed3950004448eb-01,"window=06"
TEMPORAL_20251026T103000Z_14723,20251026T103010Z,TEMPORAL,grok-4,flamebearer-20250924-ceremonial,/Users/vaquez/sonoma_investigation/raw/TEMPORAL_20251026T103000Z_14723.post,/Users/vaquez/sonoma_investigation/raw/TEMPORAL_20251026T103000Z_14723_headers.txt,/Users/vaquez/sonoma_investigation/raw/TEMPORAL_20251026T103000Z_14723_body.json,4723935ae03d99c3ca8f8a7c5181d8041c7fc7d3881a4a9f57a7988da8b762b7,00-b894c1fa7a5f42e79355dd05db9987e2-68fc1eaf00453501-01,"window=06"
TEMPORAL_20251026T110000Z_29791,20251026T110103Z,TEMPORAL,grok-4,flamebearer-20250924-ceremonial,/Users/vaquez/sonoma_investigation/raw/TEMPORAL_20251026T110000Z_29791.post,/Users/vaquez/sonoma_investigation/raw/TEMPORAL_20251026T110000Z_29791_headers.txt,/Users/vaquez/sonoma_investigation/raw/TEMPORAL_20251026T110000Z_29791_body.json,b6b06f1a77cf990db1affe022e673f3283c8ea4950e4fd321e9f950a8cdec00b,00-b3695a4b06aa7c2a69c72ebf25075e12-e857b9130046e8fa-01,"window=07"
TEMPORAL_20251026T113000Z_8045,20251026T113132Z,TEMPORAL,grok-4,flamebearer-20250924-ceremonial,/Users/vaquez/sonoma_investigation/raw/TEMPORAL_20251026T113000Z_8045.post,/Users/vaquez/sonoma_investigation/raw/TEMPORAL_20251026T113000Z_8045_headers.txt,/Users/vaquez/sonoma_investigation/raw/TEMPORAL_20251026T113000Z_8045_body.json,357103c5f01e5d18a30fb491a6f9604c43163c2a14d22850a49c26d9a2a05c86,00-a95a3a34c32387cf07399bd38b1799fb-170943430052070a-01,"window=07"
TEMPORAL_20251026T120001Z_658,20251026T120012Z,TEMPORAL,grok-4,flamebearer-20250924-ceremonial,/Users/vaquez/sonoma_investigation/raw/TEMPORAL_20251026T120001Z_658.post,/Users/vaquez/sonoma_investigation/raw/TEMPORAL_20251026T120001Z_658_headers.txt,/Users/vaquez/sonoma_investigation/raw/TEMPORAL_20251026T120001Z_658_body.json,fdb46ed0a13925d9565949bc22e963f045f822c6483ebadbf3037ec8c1bfa3b6,00-d429ce2dcdcef76ab04a2b175d289e91-37c53c4800530e7d-01,"window=08"
TEMPORAL_20251026T123000Z_29606,20251026T123014Z,TEMPORAL,grok-4,flamebearer-20250924-ceremonial,/Users/vaquez/sonoma_investigation/raw/TEMPORAL_20251026T123000Z_29606.post,/Users/vaquez/sonoma_investigation/raw/TEMPORAL_20251026T123000Z_29606_headers.txt,/Users/vaquez/sonoma_investigation/raw/TEMPORAL_20251026T123000Z_29606_body.json,f48aaf7f1752b5cfd3566c7c45acceb6e3c10bc7a01eb6347cf0c03611f247c4,00-b2df7949e318416bf6fda491ff9b6bee-483edbe80049f310-01,"window=08"
TEMPORAL_20251026T130000Z_15954,20251026T130010Z,TEMPORAL,grok-4,flamebearer-20250924-ceremonial,/Users/vaquez/sonoma_investigation/raw/TEMPORAL_20251026T130000Z_15954.post,/Users/vaquez/sonoma_investigation/raw/TEMPORAL_20251026T130000Z_15954_headers.txt,/Users/vaquez/sonoma_investigation/raw/TEMPORAL_20251026T130000Z_15954_body.json,6dfe9ab327854ea7e06717519ab5b02c00d4adf0bb9394c064b9a31a13808f87,00-ca7a0f1be0b8727dd631c80364d0580c-9bd095cb004ae81b-01,"window=09"
TEMPORAL_20251026T133000Z_27821,20251026T133105Z,TEMPORAL,grok-4,flamebearer-20250924-ceremonial,/Users/vaquez/sonoma_investigation/raw/TEMPORAL_20251026T133000Z_27821.post,/Users/vaquez/sonoma_investigation/raw/TEMPORAL_20251026T133000Z_27821_headers.txt,/Users/vaquez/sonoma_investigation/raw/TEMPORAL_20251026T133000Z_27821_body.json,177efcdb43e153abd708c7e27e32723e3c4879843acfb67911eae2db3262b21c,00-21ba11e282a4c62c70a1c0124eb81b5e-f8d6aba1004c32fc-01,"window=09"
TEMPORAL_20251026T140000Z_18217,20251026T140008Z,TEMPORAL,grok-4,flamebearer-20250924-ceremonial,/Users/vaquez/sonoma_investigation/raw/TEMPORAL_20251026T140000Z_18217.post,/Users/vaquez/sonoma_investigation/raw/TEMPORAL_20251026T140000Z_18217_headers.txt,/Users/vaquez/sonoma_investigation/raw/TEMPORAL_20251026T140000Z_18217_body.json,f8080fef6e44aa44cdfa0c610a966583aa607e14f35c33cfa93aa19f763a6b2b,00-dae365af8208d535e7f06259b6e6a954-4f593136004cffea-01,"window=10"
TEMPORAL_20251026T143000Z_31456,20251026T143331Z,TEMPORAL,grok-4,flamebearer-20250924-ceremonial,/Users/vaquez/sonoma_investigation/raw/TEMPORAL_20251026T143000Z_31456.post,/Users/vaquez/sonoma_investigation/raw/TEMPORAL_20251026T143000Z_31456_headers.txt,/Users/vaquez/sonoma_investigation/raw/TEMPORAL_20251026T143000Z_31456_body.json,863d7259fd901e4f265a97014482897e626c8989d37b51ea0ab5f0f26d4b266a,00-b5690bc334d39b8850b71920737c38fe-bc3b9011005a098c-01,"window=10"
TEMPORAL_20251026T150000Z_19153,20251026T150035Z,TEMPORAL,grok-4,flamebearer-20250924-ceremonial,/Users/vaquez/sonoma_investigation/raw/TEMPORAL_20251026T150000Z_19153.post,/Users/vaquez/sonoma_investigation/raw/TEMPORAL_20251026T150000Z_19153_headers.txt,/Users/vaquez/sonoma_investigation/raw/TEMPORAL_20251026T150000Z_19153_body.json,d32ecdde037762483032f54f29abe133008e9bbf1a1ef58264304d26c43077fd,00-e5ebd7f5eceffd57c393baba8ac5b75e-e5c41e05004f03dc-01,"window=11"
TEMPORAL_20251026T153000Z_17164,20251026T153108Z,TEMPORAL,grok-4,flamebearer-20250924-ceremonial,/Users/vaquez/sonoma_investigation/raw/TEMPORAL_20251026T153000Z_17164.post,/Users/vaquez/sonoma_investigation/raw/TEMPORAL_20251026T153000Z_17164_headers.txt,/Users/vaquez/sonoma_investigation/raw/TEMPORAL_20251026T153000Z_17164_body.json,4634534db3300531c20e6cc23eece43750330b83d8f75b1181a078eb83ce7248,00-719ce780901254916af9b87c58cd798e-c662f775005106a1-01,"window=11"
TEMPORAL_20251026T160001Z_12475,20251026T160116Z,TEMPORAL,grok-4,flamebearer-20250924-ceremonial,/Users/vaquez/sonoma_investigation/raw/TEMPORAL_20251026T160001Z_12475.post,/Users/vaquez/sonoma_investigation/raw/TEMPORAL_20251026T160001Z_12475_headers.txt,/Users/vaquez/sonoma_investigation/raw/TEMPORAL_20251026T160001Z_12475_body.json,1eeadc69c76062bf5c56aab1add943acb185099fa81bf4cb7bdad3878ab74caf,00-ea8fb1d3c786ab7f1e05433fc92bd598-533aacb6005da666-01,"window=12"
TEMPORAL_20251026T163000Z_15898,20251026T163013Z,TEMPORAL,grok-4,flamebearer-20250924-ceremonial,/Users/vaquez/sonoma_investigation/raw/TEMPORAL_20251026T163000Z_15898.post,/Users/vaquez/sonoma_investigation/raw/TEMPORAL_20251026T163000Z_15898_headers.txt,/Users/vaquez/sonoma_investigation/raw/TEMPORAL_20251026T163000Z_15898_body.json,ad667ba81cf9453e70616dbbd8a3e60ef7cd8070131f021ef3b0c73a266ccf83,00-7ee608adc8982be1591f1b005c784542-c1513b0900534875-01,"window=12"
TEMPORAL_20251026T170000Z_8054,20251026T170014Z,TEMPORAL,grok-4,flamebearer-20250924-ceremonial,/Users/vaquez/sonoma_investigation/raw/TEMPORAL_20251026T170000Z_8054.post,/Users/vaquez/sonoma_investigation/raw/TEMPORAL_20251026T170000Z_8054_headers.txt,/Users/vaquez/sonoma_investigation/raw/TEMPORAL_20251026T170000Z_8054_body.json,a68c20f5f8604887ab9a6bb4928bf8b3c0a6d24d63eba0cb017cb0cb83a0bbfb,00-ece4984262bf358b7ce1b21e4da5a4bb-c011927300540601-01,"window=13"
TEMPORAL_20251026T173000Z_28957,20251026T173104Z,TEMPORAL,grok-4,flamebearer-20250924-ceremonial,/Users/vaquez/sonoma_investigation/raw/TEMPORAL_20251026T173000Z_28957.post,/Users/vaquez/sonoma_investigation/raw/TEMPORAL_20251026T173000Z_28957_headers.txt,/Users/vaquez/sonoma_investigation/raw/TEMPORAL_20251026T173000Z_28957_body.json,096d44f78978e31e3892a403087b92353dd00541998ea3cada00dbdc08049d9d,00-fe34c5532e175f30a98917874bac36bb-bd11d6a10055541b-01,"window=13"
TEMPORAL_20251026T180001Z_4337,20251026T180018Z,TEMPORAL,grok-4,flamebearer-20250924-ceremonial,/Users/vaquez/sonoma_investigation/raw/TEMPORAL_20251026T180001Z_4337.post,/Users/vaquez/sonoma_investigation/raw/TEMPORAL_20251026T180001Z_4337_headers.txt,/Users/vaquez/sonoma_investigation/raw/TEMPORAL_20251026T180001Z_4337_body.json,4a7491796e5a1822d8682d85ebe974efbadc51e48aea3939a6aa6fff728329e0,00-1e3c5878ebb253d450a199adcbd94c5a-ba44c3b8005672f5-01,"window=14"
TEMPORAL_20251026T183000Z_18233,20251026T183134Z,TEMPORAL,grok-4,flamebearer-20250924-ceremonial,/Users/vaquez/sonoma_investigation/raw/TEMPORAL_20251026T183000Z_18233.post,/Users/vaquez/sonoma_investigation/raw/TEMPORAL_20251026T183000Z_18233_headers.txt,/Users/vaquez/sonoma_investigation/raw/TEMPORAL_20251026T183000Z_18233_body.json,cfec67cab2deaeb90a5fd6917cd30de86aece756adc2bc1afdc46593f9d6c82e,00-1f4a73106317874b9805980f757981c5-10e8e2e200576272-01,"window=14"
TEMPORAL_20251026T190000Z_27265,20251026T190009Z,TEMPORAL,grok-4,flamebearer-20250924-ceremonial,/Users/vaquez/sonoma_investigation/raw/TEMPORAL_20251026T190000Z_27265.post,/Users/vaquez/sonoma_investigation/raw/TEMPORAL_20251026T190000Z_27265_headers.txt,/Users/vaquez/sonoma_investigation/raw/TEMPORAL_20251026T190000Z_27265_body.json,002cfdd64d28ef92a03d7c4c527c76cf090175fe32603c903f9cee2c5e9da0fc,00-515c3e79f3701e611b39d6f789e821f7-c64c4fb600580474-01,"window=15"
TEMPORAL_20251026T193000Z_10880,20251026T193012Z,TEMPORAL,grok-4,flamebearer-20250924-ceremonial,/Users/vaquez/sonoma_investigation/raw/TEMPORAL_20251026T193000Z_10880.post,/Users/vaquez/sonoma_investigation/raw/TEMPORAL_20251026T193000Z_10880_headers.txt,/Users/vaquez/sonoma_investigation/raw/TEMPORAL_20251026T193000Z_10880_body.json,5e5a86c455e99efdd7e3606dd8bb3f489fc2142ab5dbd6f3302a0bafc70b59f3,00-2ef6bca9901b0a45befcdd0b39e9460d-8294da9b00598895-01,"window=15"
TEMPORAL_20251026T200001Z_32191,20251026T200047Z,TEMPORAL,grok-4,flamebearer-20250924-ceremonial,/Users/vaquez/sonoma_investigation/raw/TEMPORAL_20251026T200001Z_32191.post,/Users/vaquez/sonoma_investigation/raw/TEMPORAL_20251026T200001Z_32191_headers.txt,/Users/vaquez/sonoma_investigation/raw/TEMPORAL_20251026T200001Z_32191_body.json,6551a968351aa01633b65650a9d4029d04ee2a0ab0fd81802d15bee1f824c1f6,00-0bf980ed0bb03f4fcf7b01cc887068f5-fab5046c0059d8bd-01,"window=16"
TEMPORAL_20251026T203000Z_9189,20251026T203108Z,TEMPORAL,grok-4,flamebearer-20250924-ceremonial,/Users/vaquez/sonoma_investigation/raw/TEMPORAL_20251026T203000Z_9189.post,/Users/vaquez/sonoma_investigation/raw/TEMPORAL_20251026T203000Z_9189_headers.txt,/Users/vaquez/sonoma_investigation/raw/TEMPORAL_20251026T203000Z_9189_body.json,6ab38bd3e0508c9774d7a5b2772f64694e248be5bc227628d2085b88cfddc60d,00-d77f17bf19bacb64ffb30ec302dfaba5-860bb81e005b29bd-01,"window=16"
TEMPORAL_20251026T210000Z_4114,20251026T210009Z,TEMPORAL,grok-4,flamebearer-20250924-ceremonial,/Users/vaquez/sonoma_investigation/raw/TEMPORAL_20251026T210000Z_4114.post,/Users/vaquez/sonoma_investigation/raw/TEMPORAL_20251026T210000Z_4114_headers.txt,/Users/vaquez/sonoma_investigation/raw/TEMPORAL_20251026T210000Z_4114_body.json,20233e9fa9ed86f706cd390e25164a21cca4458c347cd3fd2c9aed2c8b11e1ac,00-2704b9fa31c80e129dba6ba66e22c09c-9c5daffc005c8690-01,"window=17"
TEMPORAL_20251026T213000Z_6266,20251026T213042Z,TEMPORAL,grok-4,flamebearer-20250924-ceremonial,/Users/vaquez/sonoma_investigation/raw/TEMPORAL_20251026T213000Z_6266.post,/Users/vaquez/sonoma_investigation/raw/TEMPORAL_20251026T213000Z_6266_headers.txt,/Users/vaquez/sonoma_investigation/raw/TEMPORAL_20251026T213000Z_6266_body.json,5f2647e7a0123c9297a4d51caee46425d9b3b870349d82e7e367ff9c7fbd155b,00-9754dcf83d17c60a8a6fbd0e9d67f8a9-37c53c48006a559c-01,"window=17"
TEMPORAL_20251026T220000Z_19117,20251026T220014Z,TEMPORAL,grok-4,flamebearer-20250924-ceremonial,/Users/vaquez/sonoma_investigation/raw/TEMPORAL_20251026T220000Z_19117.post,/Users/vaquez/sonoma_investigation/raw/TEMPORAL_20251026T220000Z_19117_headers.txt,/Users/vaquez/sonoma_investigation/raw/TEMPORAL_20251026T220000Z_19117_body.json,b79f22932d410c9ca282890f3bdc4640b24e2a45e1700acd1b4ec342111d6d81,00-45927c00ba84697d0714c8c0f95f0116-797435b7006b4caf-01,"window=18"
TEMPORAL_20251026T223001Z_20014,20251026T223147Z,TEMPORAL,grok-4,flamebearer-20250924-ceremonial,/Users/vaquez/sonoma_investigation/raw/TEMPORAL_20251026T223001Z_20014.post,/Users/vaquez/sonoma_investigation/raw/TEMPORAL_20251026T223001Z_20014_headers.txt,/Users/vaquez/sonoma_investigation/raw/TEMPORAL_20251026T223001Z_20014_body.json,57f66d714508c9d4594444e38bedc023d02c7bd8cdf732cb61d7f464a0657133,00-23629c786bfc53be6cf84c959e1cf62c-b44df934005f8b1c-01,"window=18"
TEMPORAL_20251026T230000Z_17250,20251026T230101Z,TEMPORAL,grok-4,flamebearer-20250924-ceremonial,/Users/vaquez/sonoma_investigation/raw/TEMPORAL_20251026T230000Z_17250.post,/Users/vaquez/sonoma_investigation/raw/TEMPORAL_20251026T230000Z_17250_headers.txt,/Users/vaquez/sonoma_investigation/raw/TEMPORAL_20251026T230000Z_17250_body.json,e3d84367241ac5eff59c2bf7968e0575e5af1897d038a7db7c163d6f5a014005,00-5865f4a2bafdfc53bbaa4883ae2fd08f-3f487f37005ff644-01,"window=19"
TEMPORAL_20251026T233000Z_10344,20251026T233059Z,TEMPORAL,grok-4,flamebearer-20250924-ceremonial,/Users/vaquez/sonoma_investigation/raw/TEMPORAL_20251026T233000Z_10344.post,/Users/vaquez/sonoma_investigation/raw/TEMPORAL_20251026T233000Z_10344_headers.txt,/Users/vaquez/sonoma_investigation/raw/TEMPORAL_20251026T233000Z_10344_body.json,c23b240b5b0af6cf6c0ac2cfbb834e049686f0fa0f3bea74c66c36dfd808d2bf,00-1158a7d980663e9a873a793ec0ff835b-ee0818b70060e178-01,"window=19"
